0.10791397094726562,537,436,1
0.10791397094726562,538,446,1
0.10791397094726562,550,467,1
0.10791397094726562,562,486,1
0.10791397094726562,565,482,1
0.10791397094726562,575,468,1
0.10791397094726562,569,450,1
0.10791397094726562,553,444,1
0.10791397094726562,540,451,1
0.10791397094726562,548,479,1
0.10791397094726562,558,499,1
0.10791397094726562,560,515,1
0.10791397094726562,559,509,1
0.10791397094726562,564,489,1
0.10791397094726562,564,472,1
0.10791397094726562,557,478,1
0.10791397094726562,561,488,1
0.10791397094726562,584,509,1
0.10791397094726562,606,523,1
0.10791397094726562,612,527,1
0.10791397094726562,615,530,1
0.11991190910339355,612,523,1
0.11991190910339355,608,523,1
0.18390154838562012,599,525,1
0.18390154838562012,604,523,1
0.18390154838562012,614,510,1
0.18390154838562012,614,511,1
0.18390154838562012,599,502,1
0.18390154838562012,595,503,1
0.18390154838562012,589,498,1
0.18390154838562012,578,494,1
0.18390154838562012,568,505,1
0.18390154838562012,575,512,1
0.18390154838562012,591,512,1
0.18390154838562012,604,509,1
0.18390154838562012,607,508,1
0.19190096855163574,617,514,1
0.19190096855163574,631,523,1
0.19989800453186035,634,530,1
0.2079164981842041,626,531,1
0.2079164981842041,623,527,1
0.21591877937316895,625,526,1
0.2238938808441162,626,529,1
0.2238938808441162,620,532,1
0.22789406776428223,622,533,1
0.23589253425598145,618,512,1
0.23989176750183105,604,489,1
0.23989176750183105,585,480,1
0.24789047241210938,574,484,1
0.2558925151824951,573,492,1
0.25989270210266113,578,503,1
0.26389050483703613,574,510,1
0.26788973808288574,573,500,1
0.27188968658447266,577,488,1
0.27988743782043457,573,474,1
0.287886381149292,560,463,1
0.287886381149292,549,455,1
0.2918870449066162,545,446,1
0.29989171028137207,542,448,1
0.30390334129333496,546,471,1
0.30390334129333496,572,511,1
0.3119020462036133,614,539,1
0.3159017562866211,644,577,1
0.3238997459411621,656,591,1
0.33188319206237793,662,590,1
0.3358769416809082,662,565,1
0.3358769416809082,642,528,1
0.34387683868408203,601,484,1
0.34787869453430176,573,462,1
0.3558769226074219,558,448,1
0.3598768711090088,552,451,1
0.3678727149963379,544,455,1
0.3678727149963379,543,447,1
0.3718736171722412,552,442,1
0.37987232208251953,552,449,1
0.38787007331848145,550,460,1
0.38787007331848145,559,480,1
0.39187026023864746,574,501,1
0.399869441986084,590,518,1
0.4038677215576172,606,539,1
0.4118666648864746,625,545,1
0.41588735580444336,642,548,1
0.41588735580444336,634,540,1
0.42388415336608887,620,540,1
0.4278843402862549,611,533,1
0.43586087226867676,607,515,1
0.4398813247680664,597,503,1
0.4398813247680664,586,504,1
0.44788146018981934,582,507,1
0.45588135719299316,592,512,1
0.45987915992736816,598,512,1
0.4638805389404297,599,513,1
0.4718775749206543,601,505,1
0.4718775749206543,608,496,1
0.4758763313293457,603,509,1
0.4838745594024658,587,525,1
0.48787474632263184,586,541,1
0.49587202072143555,592,522,1
0.49987244606018066,588,494,1
0.5078723430633545,566,461,1
0.5078723430633545,556,448,1
0.5118718147277832,560,458,1
0.5198700428009033,565,478,1
0.523867130279541,573,494,1
0.5318701267242432,592,509,1
0.5318701267242432,610,502,1
0.5398650169372559,619,505,1
0.5438461303710938,618,511,1
0.5518651008605957,615,510,1
0.5558645725250244,604,494,1
0.5558645725250244,584,482,1
0.563861608505249,561,470,1
0.5678622722625732,559,477,1
0.5758602619171143,575,500,1
0.5798475742340088,589,518,1
0.5878579616546631,593,531,1
0.5878579616546631,592,519,1
0.5918595790863037,592,511,1
0.5998601913452148,582,499,1
0.6038346290588379,576,497,1
0.6118338108062744,578,486,1
0.6158535480499268,581,477,1
0.6198346614837646,574,468,1
0.6238360404968262,570,474,1
0.6318333148956299,579,482,1
0.6358306407928467,594,497,1
0.6438281536102295,599,512,1
0.6438281536102295,598,525,1
0.6478278636932373,604,535,1
0.6558468341827393,607,527,1
0.6638448238372803,601,528,1
0.6678445339202881,594,522,1
0.6678445339202881,595,521,1
0.6758427619934082,600,516,1
0.6798419952392578,603,526,1
0.687842607498169,601,531,1
0.687842607498169,603,530,1
0.6958224773406982,594,510,1
0.6998217105865479,584,486,1
0.7078378200531006,577,476,1
0.7158370018005371,576,471,1
0.7158370018005371,595,483,1
0.7198386192321777,606,501,1
0.7278182506561279,611,525,1
0.7278182506561279,616,543,1
0.7358148097991943,622,545,1
0.7398161888122559,629,539,1
0.7478146553039551,621,520,1
0.7558135986328125,616,498,1
0.7558135986328125,610,476,1
0.7598128318786621,586,463,1
0.7678132057189941,567,472,1
0.7678132057189941,559,477,1
0.7758104801177979,571,484,1
0.7838099002838135,572,474,1
0.7918093204498291,562,472,1
0.7918093204498291,560,475,1
0.7958071231842041,568,480,1
0.8038265705108643,571,493,1
0.8038265705108643,566,492,1
0.811821460723877,563,483,1
0.8158211708068848,563,478,1
0.823800802230835,558,482,1
0.823800802230835,553,500,1
0.8317999839782715,563,526,1
0.8397974967956543,589,538,1
0.8397974967956543,617,555,1
0.8437986373901367,630,554,1
0.8517956733703613,645,547,1
0.8558151721954346,646,528,1
0.8637967109680176,635,519,1
0.8637967109680176,614,513,1
0.8718125820159912,606,502,1
0.8798110485076904,605,485,1
0.8798110485076904,586,463,1
0.8878109455108643,567,458,1
0.8918106555938721,566,466,1
0.8998076915740967,569,479,1
0.8998076915740967,570,495,1
0.9078078269958496,571,498,1
0.9118068218231201,572,488,1
0.9197869300842285,572,472,1
0.9197869300842285,563,462,1
0.9277842044830322,562,486,1
0.9317841529846191,577,512,1
0.9397823810577393,595,528,1
0.9397823810577393,613,541,1
0.9477839469909668,611,540,1
0.9517996311187744,612,527,1
0.959782600402832,624,516,1
0.959782600402832,622,503,1
0.967780351638794,614,510,1
0.9717795848846436,622,522,1
0.9797811508178711,627,531,1
0.9797811508178711,621,534,1
0.9877958297729492,598,514,1
0.9917950630187988,576,487,1
0.9999861717224121,558,459,1
0.9999861717224121,546,458,1
1.0039892196655273,540,468,1
1.0119876861572266,549,484,1
1.0160071849822998,563,496,1
1.0240089893341064,573,506,1
1.0240089893341064,587,519,1
1.0319852828979492,612,526,1
1.035984992980957,631,527,1
1.044001579284668,629,520,1
1.044001579284668,610,508,1
1.0519812107086182,598,501,1
1.056002140045166,594,497,1
1.063981056213379,591,509,1
1.063981056213379,587,521,1
1.0680010318756104,592,525,1
1.0760018825531006,596,513,1
1.083979606628418,583,500,1
1.0879795551300049,570,484,1
1.0879795551300049,568,474,1
1.0959768295288086,576,474,1
1.1039762496948242,572,475,1
1.1079771518707275,560,476,1
1.1159758567810059,567,485,1
1.1159758567810059,585,503,1
1.1199924945831299,598,528,1
1.1279890537261963,620,550,1
1.1359810829162598,640,546,1
1.139969825744629,642,510,1
1.139969825744629,611,476,1
1.1479685306549072,570,453,1
1.1559674739837646,552,461,1
