0.11588382720947266,606,548,1
0.11588382720947266,614,557,1
0.11588382720947266,620,545,1
0.11588382720947266,618,523,1
0.11588382720947266,614,507,1
0.11588382720947266,607,500,1
0.11588382720947266,599,501,1
0.11588382720947266,589,498,1
0.11588382720947266,579,499,1
0.11588382720947266,568,492,1
0.11588382720947266,565,487,1
0.11588382720947266,571,487,1
0.11588382720947266,580,491,1
0.11588382720947266,589,496,1
0.11588382720947266,594,503,1
0.11588382720947266,598,506,1
0.11588382720947266,603,517,1
0.11588382720947266,606,523,1
0.11588382720947266,607,525,1
0.11588382720947266,607,534,1
0.11588382720947266,613,553,1
0.11588382720947266,615,557,1
0.11588382720947266,605,541,1
0.11588382720947266,596,520,1
0.19400739669799805,588,505,1
0.19400739669799805,587,496,1
0.19400739669799805,586,482,1
0.19400739669799805,587,481,1
0.19400739669799805,584,476,1
0.19400739669799805,584,483,1
0.19400739669799805,593,495,1
0.19400739669799805,605,511,1
0.19400739669799805,622,530,1
0.19400739669799805,634,538,1
0.19400739669799805,633,527,1
0.19400739669799805,617,506,1
0.19400739669799805,605,511,1
0.19400739669799805,598,521,1
0.20051312446594238,591,530,1
0.20051312446594238,588,519,1
0.20051312446594238,590,526,1
0.216141939163208,592,533,1
0.216141939163208,607,555,1
0.216141939163208,621,571,1
0.2317671775817871,634,554,1
0.2317671775817871,636,522,1
0.2317671775817871,626,491,1
0.2317671775817871,612,500,1
0.2474079132080078,602,523,1
0.2474079132080078,598,534,1
0.2630157470703125,597,536,1
0.2630157470703125,590,509,1
0.2630157470703125,585,502,1
0.2630157470703125,578,493,1
0.2786433696746826,567,481,1
0.2786433696746826,565,479,1
0.2942667007446289,569,483,1
0.3007924556732178,580,495,1
0.3007924556732178,588,501,1
0.3007924556732178,597,510,1
0.3007924556732178,600,511,1
0.31644177436828613,602,517,1
0.31644177436828613,599,511,1
0.31644177436828613,592,506,1
0.31644177436828613,587,502,1
0.3320488929748535,583,498,1
0.3320488929748535,586,506,1
0.3476748466491699,596,518,1
0.3476748466491699,610,542,1
0.3476748466491699,618,550,1
0.3632998466491699,618,547,1
0.3632998466491699,613,538,1
0.3632998466491699,605,527,1
0.37894392013549805,596,505,1
0.37894392013549805,590,493,1
0.37894392013549805,588,483,1
0.3945448398590088,593,491,1
0.3945448398590088,604,501,1
0.40105509757995605,612,516,1
0.40105509757995605,615,526,1
0.40105509757995605,613,535,1
0.41669130325317383,603,526,1
0.41669130325317383,583,503,1
0.41669130325317383,571,488,1
0.43233394622802734,563,478,1
0.43233394622802734,562,470,1
0.43233394622802734,568,468,1
0.4479503631591797,574,473,1
0.4479503631591797,584,488,1
0.4479503631591797,595,508,1
0.4479503631591797,607,523,1
0.4635624885559082,616,539,1
0.4635624885559082,620,545,1
0.4791858196258545,620,540,1
0.4791858196258545,609,529,1
0.4791858196258545,608,527,1
0.4791858196258545,610,531,1
0.49481821060180664,619,527,1
0.5013339519500732,622,522,1
0.5013339519500732,627,528,1
0.5013339519500732,629,541,1
0.5169687271118164,632,557,1
0.5169687271118164,629,550,1
0.5169687271118164,613,521,1
0.5326120853424072,594,491,1
0.5326120853424072,582,475,1
0.5326120853424072,575,482,1
0.5326120853424072,578,500,1
0.5482156276702881,591,533,1
0.5482156276702881,600,545,1
0.5638613700866699,602,529,1
0.5638613700866699,602,517,1
0.5638613700866699,594,508,1
0.5638613700866699,591,511,1
0.5794703960418701,587,509,1
0.5794703960418701,584,514,1
0.5950932502746582,585,515,1
0.601599931716919,586,512,1
0.601599931716919,594,513,1
0.601599931716919,598,506,1
0.601599931716919,604,505,1
0.617229700088501,610,507,1
0.617229700088501,613,510,1
0.617229700088501,616,504,1
0.6328554153442383,613,494,1
0.6328554153442383,607,493,1
0.6328554153442383,599,496,1
0.648479700088501,596,516,1
0.648479700088501,597,542,1
0.648479700088501,593,537,1
0.6641066074371338,577,514,1
0.6641066074371338,567,504,1
0.6641066074371338,564,502,1
0.6641066074371338,586,520,1
0.6797313690185547,604,535,1
0.6797313690185547,628,551,1
0.6953737735748291,646,559,1
0.6953737735748291,649,550,1
0.7018802165985107,638,523,1
0.7018802165985107,621,510,1
0.7018802165985107,607,509,1
0.7175097465515137,597,511,1
0.7175097465515137,586,504,1
0.7175097465515137,578,492,1
